episode_id,step,obs_0,obs_1,action,reward,done,next_obs_0,next_obs_1,return
7,41,-0.4732903,0.0044822684,2,-1.0,0,-0.4681839,0.0051063853,-222.0
7,42,-0.4681839,0.0051063853,2,-1.0,0,-0.4624912,0.0056926855,-222.0
7,43,-0.4624912,0.0056926855,2,-1.0,0,-0.45625427,0.0062369416,-222.0
7,44,-0.45625427,0.0062369416,2,-1.0,0,-0.44951898,0.0067352867,-222.0
7,45,-0.44951898,0.0067352867,2,-1.0,0,-0.44233474,0.0071842507,-222.0
7,46,-0.44233474,0.0071842507,2,-1.0,0,-0.43475395,0.0075807897,-222.0
7,47,-0.43475395,0.0075807897,2,-1.0,0,-0.42683163,0.007922315,-222.0
7,48,-0.42683163,0.007922315,2,-1.0,0,-0.4186249,0.008206712,-222.0
7,49,-0.4186249,0.008206712,2,-1.0,0,-0.41019255,0.008432358,-222.0
7,50,-0.41019255,0.008432358,2,-1.0,0,-0.40159443,0.008598125,-222.0
7,51,-0.40159443,0.008598125,2,-1.0,0,-0.39289105,0.0087033855,-222.0
7,52,-0.39289105,0.0087033855,2,-1.0,0,-0.38414302,0.008748008,-222.0
7,53,-0.38414302,0.008748008,1,-1.0,0,-0.3764107,0.007732335,-222.0
7,54,-0.3764107,0.007732335,1,-1.0,0,-0.36974674,0.0066639497,-222.0
7,55,-0.36974674,0.0066639497,2,-1.0,0,-0.36319616,0.0065505947,-222.0
7,56,-0.36319616,0.0065505947,2,-1.0,0,-0.3568027,0.0063934694,-222.0
7,57,-0.3568027,0.0063934694,2,-1.0,0,-0.35060865,0.0061940537,-222.0
7,58,-0.35060865,0.0061940537,2,-1.0,0,-0.34465456,0.0059540877,-222.0
7,59,-0.34465456,0.0059540877,2,-1.0,0,-0.338979,0.005675546,-222.0
7,60,-0.338979,0.005675546,2,-1.0,0,-0.3336184,0.005360612,-222.0
7,61,-0.3336184,0.005360612,2,-1.0,0,-0.32860672,0.005011656,-222.0
7,62,-0.32860672,0.005011656,2,-1.0,0,-0.32397553,0.0046312073,-222.0
7,63,-0.32397553,0.0046312073,0,-1.0,0,-0.3217536,0.002221934,-222.0
7,64,-0.3217536,0.002221934,2,-1.0,0,-0.31995466,0.0017989278,-222.0
7,65,-0.31995466,0.0017989278,2,-1.0,0,-0.3185898,0.0013648494,-222.0
7,66,-0.3185898,0.0013648494,2,-1.0,0,-0.31766742,0.0009223982,-222.0
7,67,-0.31766742,0.0009223982,2,-1.0,0,-0.31719312,0.00047430216,-222.0
7,68,-0.31719312,0.00047430216,2,-1.0,0,-0.31716982,2.3307912e-05,-222.0
7,69,-0.31716982,2.3307912e-05,2,-1.0,0,-0.31759763,-0.0004278287,-222.0
7,70,-0.31759763,-0.0004278287,2,-1.0,0,-0.318474,-0.00087635126,-222.0
7,71,-0.318474,-0.00087635126,2,-1.0,0,-0.3197935,-0.0013195119,-222.0
7,72,-0.3197935,-0.0013195119,2,-1.0,0,-0.32154807,-0.0017545803,-222.0
7,73,-0.32154807,-0.0017545803,1,-1.0,0,-0.32472694,-0.0031788535,-222.0
7,74,-0.32472694,-0.0031788535,2,-1.0,0,-0.3283104,-0.0035834683,-222.0
7,75,-0.3283104,-0.0035834683,2,-1.0,0,-0.33227617,-0.0039657694,-222.0
7,76,-0.33227617,-0.0039657694,2,-1.0,0,-0.33659935,-0.00432319,-222.0
7,77,-0.33659935,-0.00432319,2,-1.0,0,-0.34125262,-0.0046532694,-222.0
7,78,-0.34125262,-0.0046532694,0,-1.0,0,-0.3482063,-0.0069536697,-222.0
7,79,-0.3482063,-0.0069536697,0,-1.0,0,-0.35741556,-0.009209248,-222.0
7,80,-0.35741556,-0.009209248,0,-1.0,0,-0.3688202,-0.011404629,-222.0
7,81,-0.3688202,-0.011404629,0,-1.0,0,-0.38234437,-0.013524202,-222.0
7,82,-0.38234437,-0.013524202,2,-1.0,0,-0.39589655,-0.013552186,-222.0
7,83,-0.39589655,-0.013552186,0,-1.0,0,-0.41138327,-0.015486695,-222.0
7,84,-0.41138327,-0.015486695,2,-1.0,0,-0.42669576,-0.015312505,-222.0
7,85,-0.42669576,-0.015312505,1,-1.0,0,-0.44272485,-0.016029084,-222.0
7,86,-0.44272485,-0.016029084,0,-1.0,0,-0.46035457,-0.017629705,-222.0
7,87,-0.46035457,-0.017629705,0,-1.0,0,-0.47945574,-0.019101195,-222.0
7,88,-0.47945574,-0.019101195,1,-1.0,0,-0.49888706,-0.0194313,-222.0
7,89,-0.49888706,-0.0194313,2,-1.0,0,-0.5175035,-0.01861647,-222.0
7,90,-0.5175035,-0.01861647,0,-1.0,0,-0.5371657,-0.01966218,-222.0
7,91,-0.5371657,-0.01966218,0,-1.0,0,-0.55772614,-0.020560458,-222.0
7,92,-0.55772614,-0.020560458,1,-1.0,0,-0.5780311,-0.02030495,-222.0
7,93,-0.5780311,-0.02030495,0,-1.0,0,-0.59892964,-0.02089852,-222.0
7,94,-0.59892964,-0.02089852,1,-1.0,0,-0.61926794,-0.020338334,-222.0
7,95,-0.61926794,-0.020338334,1,-1.0,0,-0.6388986,-0.019630626,-222.0
7,96,-0.6388986,-0.019630626,2,-1.0,0,-0.6566816,-0.017783018,-222.0
7,97,-0.6566816,-0.017783018,2,-1.0,0,-0.6724928,-0.015811203,-222.0
7,98,-0.6724928,-0.015811203,1,-1.0,0,-0.6872241,-0.014731264,-222.0
7,99,-0.6872241,-0.014731264,1,-1.0,0,-0.7007768,-0.013552768,-222.0
7,100,-0.7007768,-0.013552768,2,-1.0,0,-0.7120625,-0.011285626,-222.0
7,101,-0.7120625,-0.011285626,2,-1.0,0,-0.7210087,-0.008946261,-222.0
7,102,-0.7210087,-0.008946261,1,-1.0,0,-0.72855943,-0.0075507304,-222.0
7,103,-0.72855943,-0.0075507304,1,-1.0,0,-0.734668,-0.0061085746,-222.0
7,104,-0.734668,-0.0061085746,1,-1.0,0,-0.7392973,-0.0046292404,-222.0
7,105,-0.7392973,-0.0046292404,2,-1.0,0,-0.7414193,-0.0021220613,-222.0
7,106,-0.7414193,-0.0021220613,0,-1.0,0,-0.74302155,-0.001602215,-222.0
7,107,-0.74302155,-0.001602215,2,-1.0,0,-0.7420944,0.0009271548,-222.0
7,108,-0.7420944,0.0009271548,0,-1.0,0,-0.7406434,0.0014510179,-222.0
7,109,-0.7406434,0.0014510179,2,-1.0,0,-0.7366771,0.0039662393,-222.0
7,110,-0.7366771,0.0039662393,2,-1.0,0,-0.7302194,0.006457694,-222.0
7,111,-0.7302194,0.006457694,2,-1.0,0,-0.7213094,0.008910001,-222.0
7,112,-0.7213094,0.008910001,2,-1.0,0,-0.71000206,0.0113074025,-222.0
7,113,-0.71000206,0.0113074025,2,-1.0,0,-0.69636834,0.0136336945,-222.0
7,114,-0.69636834,0.0136336945,2,-1.0,0,-0.6804961,0.015872223,-222.0
7,115,-0.6804961,0.015872223,2,-1.0,0,-0.6624901,0.018005982,-222.0
7,116,-0.6624901,0.018005982,2,-1.0,0,-0.6424723,0.020017784,-222.0
7,117,-0.6424723,0.020017784,2,-1.0,0,-0.6205818,0.021890558,-222.0
7,118,-0.6205818,0.021890558,2,-1.0,0,-0.5969741,0.023607712,-222.0
7,119,-0.5969741,0.023607712,2,-1.0,0,-0.5718205,0.025153594,-222.0
7,120,-0.5718205,0.025153594,2,-1.0,0,-0.5453065,0.026513997,-222.0
7,121,-0.5453065,0.026513997,2,-1.0,0,-0.5176298,0.027676689,-222.0
7,122,-0.5176298,0.027676689,2,-1.0,0,-0.48899788,0.028631924,-222.0
7,123,-0.48899788,0.028631924,2,-1.0,0,-0.459625,0.029372884,-222.0
7,124,-0.459625,0.029372884,2,-1.0,0,-0.42972898,0.02989602,-222.0
7,125,-0.42972898,0.02989602,2,-1.0,0,-0.3995277,0.030201266,-222.0
7,126,-0.3995277,0.030201266,1,-1.0,0,-0.37023565,0.029292071,-222.0
7,127,-0.37023565,0.029292071,2,-1.0,0,-0.34105363,0.029182,-222.0
7,128,-0.34105363,0.029182,2,-1.0,0,-0.3121733,0.028880324,-222.0
7,129,-0.3121733,0.028880324,2,-1.0,0,-0.28377447,0.028398838,-222.0
7,130,-0.28377447,0.028398838,2,-1.0,0,-0.2560231,0.027751368,-222.0
7,131,-0.2560231,0.027751368,2,-1.0,0,-0.22906987,0.026953233,-222.0
7,132,-0.22906987,0.026953233,2,-1.0,0,-0.20304918,0.026020685,-222.0
7,133,-0.20304918,0.026020685,2,-1.0,0,-0.17807885,0.024970345,-222.0
7,134,-0.17807885,0.024970345,2,-1.0,0,-0.15426014,0.023818702,-222.0
7,135,-0.15426014,0.023818702,2,-1.0,0,-0.13167848,0.022581665,-222.0
7,136,-0.13167848,0.022581665,2,-1.0,0,-0.11040427,0.021274207,-222.0
7,137,-0.11040427,0.021274207,2,-1.0,0,-0.090494186,0.019910086,-222.0
7,138,-0.090494186,0.019910086,2,-1.0,0,-0.07199253,0.01850165,-222.0
7,139,-0.07199253,0.01850165,2,-1.0,0,-0.054932803,0.017059732,-222.0
7,140,-0.054932803,0.017059732,2,-1.0,0,-0.0393392,0.015593603,-222.0
7,141,-0.0393392,0.015593603,1,-1.0,0,-0.026228204,0.013110993,-222.0
7,142,-0.026228204,0.013110993,2,-1.0,0,-0.014609477,0.011618729,-222.0
7,143,-0.014609477,0.011618729,2,-1.0,0,-0.0044883476,0.010121129,-222.0
7,144,-0.0044883476,0.010121129,2,-1.0,0,0.0041330084,0.0086213555,-222.0
7,145,0.0041330084,0.0086213555,2,-1.0,0,0.0112545565,0.007121548,-222.0
7,146,0.0112545565,0.007121548,2,-1.0,0,0.016877528,0.0056229727,-222.0
7,147,0.016877528,0.0056229727,2,-1.0,0,0.021003705,0.0041261767,-222.0
7,148,0.021003705,0.0041261767,2,-1.0,0,0.023634844,0.0026311378,-222.0
7,149,0.023634844,0.0026311378,1,-1.0,0,0.023772264,0.00013741964,-222.0
7,150,0.023772264,0.00013741964,2,-1.0,0,0.022416038,-0.0013562255,-222.0
7,151,0.022416038,-0.0013562255,0,-1.0,0,0.017565463,-0.004850575,-222.0
7,152,0.017565463,-0.004850575,0,-1.0,0,0.009218358,-0.008347104,-222.0
7,153,0.009218358,-0.008347104,0,-1.0,0,-0.00262779,-0.011846148,-222.0
7,154,-0.00262779,-0.011846148,2,-1.0,0,-0.01597386,-0.01334607,-222.0
7,155,-0.01597386,-0.01334607,0,-1.0,0,-0.032817062,-0.016843202,-222.0
7,156,-0.032817062,-0.016843202,0,-1.0,0,-0.053148154,-0.020331094,-222.0
7,157,-0.053148154,-0.020331094,0,-1.0,0,-0.07694754,-0.023799384,-222.0
7,158,-0.07694754,-0.023799384,2,-1.0,0,-0.10218061,-0.02523307,-222.0
7,159,-0.10218061,-0.02523307,0,-1.0,0,-0.13079713,-0.028616525,-222.0
7,160,-0.13079713,-0.028616525,1,-1.0,0,-0.16172366,-0.030926518,-222.0
7,161,-0.16172366,-0.030926518,0,-1.0,0,-0.19586165,-0.034138005,-222.0
7,162,-0.19586165,-0.034138005,0,-1.0,0,-0.23308037,-0.037218712,-222.0
7,163,-0.23308037,-0.037218712,0,-1.0,0,-0.2732124,-0.04013204,-222.0
7,164,-0.2732124,-0.04013204,0,-1.0,0,-0.31605068,-0.042838253,-222.0
7,165,-0.31605068,-0.042838253,0,-1.0,0,-0.36134687,-0.04529622,-222.0
7,166,-0.36134687,-0.04529622,1,-1.0,0,-0.4078125,-0.04646562,-222.0
7,167,-0.4078125,-0.04646562,0,-1.0,0,-0.45612916,-0.048316658,-222.0
7,168,-0.45612916,-0.048316658,0,-1.0,0,-0.50594836,-0.04981923,-222.0
7,169,-0.50594836,-0.04981923,0,-1.0,0,-0.55689996,-0.050951548,-222.0
7,170,-0.55689996,-0.050951548,0,-1.0,0,-0.60860217,-0.051702205,-222.0
7,171,-0.60860217,-0.051702205,0,-1.0,0,-0.66067374,-0.052071568,-222.0
7,172,-0.66067374,-0.052071568,0,-1.0,0,-0.71274596,-0.05207224,-222.0
7,173,-0.71274596,-0.05207224,0,-1.0,0,-0.7644745,-0.051728547,-222.0
7,174,-0.7644745,-0.051728547,0,-1.0,0,-0.8155497,-0.051075153,-222.0
7,175,-0.8155497,-0.051075153,0,-1.0,0,-0.8657046,-0.050154928,-222.0
7,176,-0.8657046,-0.050154928,0,-1.0,0,-0.914721,-0.049016435,-222.0
7,177,-0.914721,-0.049016435,0,-1.0,0,-0.9624323,-0.047711287,-222.0
7,178,-0.9624323,-0.047711287,0,-1.0,0,-1.008724,-0.046291687,-222.0
7,179,-1.008724,-0.046291687,0,-1.0,0,-1.0535324,-0.04480832,-222.0
7,180,-1.0535324,-0.04480832,0,-1.0,0,-1.0968411,-0.043308772,-222.0
7,181,-1.0968411,-0.043308772,0,-1.0,0,-1.1386775,-0.041836444,-222.0
7,182,-1.1386775,-0.041836444,0,-1.0,0,-1.1791075,-0.040430002,-222.0
7,183,-1.1791075,-0.040430002,2,-1.0,0,-1.2,0.0,-222.0
7,184,-1.2,0.0,2,-1.0,0,-1.1967582,0.003241896,-222.0
7,185,-1.1967582,0.003241896,2,-1.0,0,-1.1902636,0.0064944453,-222.0
7,186,-1.1902636,0.0064944453,2,-1.0,0,-1.180496,0.009767694,-222.0
7,187,-1.180496,0.009767694,2,-1.0,0,-1.1674255,0.013070449,-222.0
7,188,-1.1674255,0.013070449,2,-1.0,0,-1.1510159,0.016409589,-222.0
7,189,-1.1510159,0.016409589,2,-1.0,0,-1.1312267,0.01978931,-222.0
7,190,-1.1312267,0.01978931,2,-1.0,0,-1.1080164,0.023210295,-222.0
7,191,-1.1080164,0.023210295,2,-1.0,0,-1.0813475,0.026668796,-222.0
7,192,-1.0813475,0.026668796,2,-1.0,0,-1.0511918,0.030155689,-222.0
7,193,-1.0511918,0.030155689,2,-1.0,0,-1.0175363,0.03365551,-222.0
7,194,-1.0175363,0.03365551,2,-1.0,0,-0.9803907,0.03714562,-222.0
7,195,-0.9803907,0.03714562,2,-1.0,0,-0.93979514,0.040595576,-222.0
7,196,-0.93979514,0.040595576,2,-1.0,0,-0.8958282,0.043966923,-222.0
7,197,-0.8958282,0.043966923,2,-1.0,0,-0.84861463,0.047213554,-222.0
7,198,-0.84861463,0.047213554,2,-1.0,0,-0.7983318,0.050282877,-222.0
7,199,-0.7983318,0.050282877,2,-1.0,0,-0.74521387,0.053117886,-222.0
7,200,-0.74521387,0.053117886,2,-1.0,0,-0.6895537,0.05566023,-222.0
7,201,-0.6895537,0.05566023,2,-1.0,0,-0.63169956,0.057854105,-222.0
7,202,-0.63169956,0.057854105,2,-1.0,0,-0.57204884,0.059650723,-222.0
7,203,-0.57204884,0.059650723,2,-1.0,0,-0.51103604,0.061012823,-222.0
7,204,-0.51103604,0.061012823,2,-1.0,0,-0.4491174,0.061918624,-222.0
7,205,-0.4491174,0.061918624,2,-1.0,0,-0.38675275,0.06236465,-222.0
7,206,-0.38675275,0.06236465,2,-1.0,0,-0.32438585,0.06236689,-222.0
7,207,-0.32438585,0.06236689,2,-1.0,0,-0.2624257,0.061960164,-222.0
7,208,-0.2624257,0.061960164,2,-1.0,0,-0.20122996,0.06119572,-222.0
7,209,-0.20122996,0.06119572,2,-1.0,0,-0.14109236,0.060137603,-222.0
7,210,-0.14109236,0.060137603,2,-1.0,0,-0.08223413,0.058858234,-222.0
7,211,-0.08223413,0.058858234,2,-1.0,0,-0.0248002,0.057433926,-222.0
7,212,-0.0248002,0.057433926,2,-1.0,0,0.031140642,0.055940844,-222.0
7,213,0.031140642,0.055940844,2,-1.0,0,0.08559239,0.054451745,-222.0
7,214,0.08559239,0.054451745,2,-1.0,0,0.1386261,0.05303371,-222.0
7,215,0.1386261,0.05303371,2,-1.0,0,0.1903729,0.051746808,-222.0
7,216,0.1903729,0.051746808,2,-1.0,0,0.24101646,0.050643563,-222.0
7,217,0.24101646,0.050643563,2,-1.0,0,0.29078555,0.049769085,-222.0
7,218,0.29078555,0.049769085,2,-1.0,0,0.33994707,0.049161527,-222.0
7,219,0.33994707,0.049161527,2,-1.0,0,0.38879985,0.048852775,-222.0
7,220,0.38879985,0.048852775,2,-1.0,0,0.43766898,0.048869114,-222.0
7,221,0.43766898,0.048869114,2,-1.0,0,0.48690072,0.049231753,-222.0
7,222,0.48690072,0.049231753,2,-1.0,1,0.5368578,0.049957074,-222.0
8,1,-0.41826755,0.0,2,-1.0,0,-0.41804445,0.0002230973,-152.0
8,2,-0.41804445,0.0002230973,2,-1.0,0,-0.41759986,0.0004446044,-152.0
8,3,-0.41759986,0.0004446044,2,-1.0,0,-0.4169369,0.00066294346,-152.0
8,4,-0.4169369,0.00066294346,2,-1.0,0,-0.41606036,0.0008765612,-152.0
8,5,-0.41606036,0.0008765612,2,-1.0,0,-0.41497642,0.0010839413,-152.0
8,6,-0.41497642,0.0010839413,0,-1.0,0,-0.4156928,-0.0007163847,-152.0
8,7,-0.4156928,-0.0007163847,0,-1.0,0,-0.41820443,-0.0025116187,-152.0
8,8,-0.41820443,-0.0025116187,2,-1.0,0,-0.4204934,-0.0022889713,-152.0
8,9,-0.4204934,-0.0022889713,1,-1.0,0,-0.42354336,-0.0030499897,-152.0
8,10,-0.42354336,-0.0030499897,2,-1.0,0,-0.42633256,-0.0027891872,-152.0
8,11,-0.42633256,-0.0027891872,2,-1.0,0,-0.42884094,-0.0025083756,-152.0
8,12,-0.42884094,-0.0025083756,0,-1.0,0,-0.43305045,-0.004209526,-152.0
8,13,-0.43305045,-0.004209526,2,-1.0,0,-0.43693078,-0.003880317,-152.0
8,14,-0.43693078,-0.003880317,0,-1.0,0,-0.4424538,-0.005523028,-152.0
8,15,-0.4424538,-0.005523028,0,-1.0,0,-0.44957942,-0.007125622,-152.0
8,16,-0.44957942,-0.007125622,1,-1.0,0,-0.45725566,-0.0076762163,-152.0
8,17,-0.45725566,-0.0076762163,2,-1.0,0,-0.46442616,-0.007170511,-152.0
8,18,-0.46442616,-0.007170511,0,-1.0,0,-0.47303814,-0.008611979,-152.0
8,19,-0.47303814,-0.008611979,1,-1.0,0,-0.48202786,-0.008989731,-152.0
8,20,-0.48202786,-0.008989731,2,-1.0,0,-0.49032858,-0.008300705,-152.0
8,21,-0.49032858,-0.008300705,0,-1.0,0,-0.49987838,-0.009549818,-152.0
8,22,-0.49987838,-0.009549818,2,-1.0,0,-0.50860596,-0.00872757,-152.0
8,23,-0.50860596,-0.00872757,0,-1.0,0,-0.51844597,-0.009839979,-152.0
8,24,-0.51844597,-0.009839979,0,-1.0,0,-0.5293246,-0.010878623,-152.0
8,25,-0.5293246,-0.010878623,0,-1.0,0,-0.5411602,-0.011835682,-152.0
8,26,-0.5411602,-0.011835682,1,-1.0,0,-0.55286425,-0.011704032,-152.0
8,27,-0.55286425,-0.011704032,1,-1.0,0,-0.5643491,-0.011484822,-152.0
8,28,-0.5643491,-0.011484822,1,-1.0,0,-0.57552904,-0.011179956,-152.0
8,29,-0.57552904,-0.011179956,2,-1.0,0,-0.5853211,-0.009792052,-152.0
8,30,-0.5853211,-0.009792052,2,-1.0,0,-0.5936529,-0.008331776,-152.0
8,31,-0.5936529,-0.008331776,2,-1.0,0,-0.6004631,-0.006810229,-152.0
8,32,-0.6004631,-0.006810229,1,-1.0,0,-0.60670197,-0.006238842,-152.0
8,33,-0.60670197,-0.006238842,2,-1.0,0,-0.61132395,-0.0046220045,-152.0
8,34,-0.61132395,-0.0046220045,1,-1.0,0,-0.6152956,-0.0039716344,-152.0
8,35,-0.6152956,-0.0039716344,2,-1.0,0,-0.61758816,-0.0022925495,-152.0
8,36,-0.61758816,-0.0022925495,1,-1.0,0,-0.6191851,-0.001596933,-152.0
8,37,-0.6191851,-0.001596933,2,-1.0,0,-0.6190749,0.0001101794,-152.0
8,38,-0.6190749,0.0001101794,0,-1.0,0,-0.6192584,-0.00018350084,-152.0
8,39,-0.6192584,-0.00018350084,0,-1.0,0,-0.6197342,-0.000475861,-152.0
8,40,-0.6197342,-0.000475861,2,-1.0,0,-0.61849904,0.0012352011,-152.0
8,41,-0.61849904,0.0012352011,2,-1.0,0,-0.61556166,0.002937377,-152.0
8,42,-0.61556166,0.002937377,2,-1.0,0,-0.6109433,0.0046183825,-152.0
8,43,-0.6109433,0.0046183825,2,-1.0,0,-0.6046773,0.0062659956,-152.0
8,44,-0.6046773,0.0062659956,2,-1.0,0,-0.5968092,0.007868106,-152.0
8,45,-0.5968092,0.007868106,2,-1.0,0,-0.58739644,0.00941278,-152.0
8,46,-0.58739644,0.00941278,2,-1.0,0,-0.57650805,0.0108883465,-152.0
8,47,-0.57650805,0.0108883465,2,-1.0,0,-0.56422454,0.012283502,-152.0
8,48,-0.56422454,0.012283502,2,-1.0,0,-0.5506371,0.013587442,-152.0
8,49,-0.5506371,0.013587442,2,-1.0,0,-0.5358471,0.014790007,-152.0
8,50,-0.5358471,0.014790007,2,-1.0,0,-0.5199653,0.01588185,-152.0
8,51,-0.5199653,0.01588185,2,-1.0,0,-0.50311065,0.0168546,-152.0
8,52,-0.50311065,0.0168546,2,-1.0,0,-0.48540965,0.017701034,-152.0
8,53,-0.48540965,0.017701034,2,-1.0,0,-0.4669944,0.018415242,-152.0
8,54,-0.4669944,0.018415242,2,-1.0,0,-0.44800165,0.018992746,-152.0
8,55,-0.44800165,0.018992746,2,-1.0,0,-0.42857105,0.019430615,-152.0
8,56,-0.42857105,0.019430615,2,-1.0,0,-0.40884352,0.019727523,-152.0
8,57,-0.40884352,0.019727523,2,-1.0,0,-0.38895974,0.01988376,-152.0
8,58,-0.38895974,0.01988376,2,-1.0,0,-0.36905855,0.019901201,-152.0
8,59,-0.36905855,0.019901201,2,-1.0,0,-0.34927532,0.019783227,-152.0
8,60,-0.34927532,0.019783227,2,-1.0,0,-0.32974073,0.019534588,-152.0
8,61,-0.32974073,0.019534588,2,-1.0,0,-0.3105795,0.019161237,-152.0
8,62,-0.3105795,0.019161237,2,-1.0,0,-0.29190937,0.018670138,-152.0
8,63,-0.29190937,0.018670138,2,-1.0,0,-0.2738403,0.018069044,-152.0
8,64,-0.2738403,0.018069044,2,-1.0,0,-0.25647405,0.017366273,-152.0
8,65,-0.25647405,0.017366273,2,-1.0,0,-0.23990355,0.016570492,-152.0
8,66,-0.23990355,0.016570492,2,-1.0,0,-0.22421305,0.0156905,-152.0
8,67,-0.22421305,0.0156905,2,-1.0,0,-0.209478,0.01473505,-152.0
8,68,-0.209478,0.01473505,0,-1.0,0,-0.19776532,0.011712677,-152.0
8,69,-0.19776532,0.011712677,2,-1.0,0,-0.1871254,0.010639921,-152.0
8,70,-0.1871254,0.010639921,2,-1.0,0,-0.17760178,0.009523612,-152.0
8,71,-0.17760178,0.009523612,2,-1.0,0,-0.16923164,0.008370149,-152.0
8,72,-0.16923164,0.008370149,2,-1.0,0,-0.16204616,0.0071854806,-152.0
8,73,-0.16204616,0.0071854806,0,-1.0,0,-0.15807104,0.0039751213,-152.0
8,74,-0.15807104,0.0039751213,0,-1.0,0,-0.15732005,0.0007509906,-152.0
8,75,-0.15732005,0.0007509906,2,-1.0,0,-0.15779576,-0.00047570656,-152.0
8,76,-0.15779576,-0.00047570656,2,-1.0,0,-0.15949653,-0.0017007794,-152.0
8,77,-0.15949653,-0.0017007794,0,-1.0,0,-0.16441654,-0.0049200077,-152.0
8,78,-0.16441654,-0.0049200077,0,-1.0,0,-0.17253855,-0.008122005,-152.0
8,79,-0.17253855,-0.008122005,0,-1.0,0,-0.18383306,-0.011294508,-152.0
8,80,-0.18383306,-0.011294508,0,-1.0,0,-0.19825691,-0.014423858,-152.0
8,81,-0.19825691,-0.014423858,0,-1.0,0,-0.21575147,-0.017494552,-152.0
8,82,-0.21575147,-0.017494552,0,-1.0,0,-0.23624037,-0.020488907,-152.0
8,83,-0.23624037,-0.020488907,0,-1.0,0,-0.25962725,-0.023386894,-152.0
8,84,-0.25962725,-0.023386894,0,-1.0,0,-0.28579342,-0.026166143,-152.0
8,85,-0.28579342,-0.026166143,0,-1.0,0,-0.3145956,-0.028802194,-152.0
8,86,-0.3145956,-0.028802194,0,-1.0,0,-0.34586462,-0.03126901,-152.0
8,87,-0.34586462,-0.03126901,0,-1.0,0,-0.37940437,-0.033539742,-152.0
8,88,-0.37940437,-0.033539742,0,-1.0,0,-0.41499215,-0.035587788,-152.0
8,89,-0.41499215,-0.035587788,0,-1.0,0,-0.45238015,-0.037388,-152.0
8,90,-0.45238015,-0.037388,0,-1.0,0,-0.49129823,-0.038918085,-152.0
8,91,-0.49129823,-0.038918085,0,-1.0,0,-0.5314582,-0.040159963,-152.0
8,92,-0.5314582,-0.040159963,0,-1.0,0,-0.57255924,-0.04110102,-152.0
8,93,-0.57255924,-0.04110102,0,-1.0,0,-0.61429435,-0.04173514,-152.0
8,94,-0.61429435,-0.04173514,0,-1.0,0,-0.65635765,-0.04206328,-152.0
8,95,-0.65635765,-0.04206328,0,-1.0,0,-0.69845134,-0.042093705,-152.0
8,96,-0.69845134,-0.042093705,0,-1.0,0,-0.74029297,-0.04184163,-152.0
8,97,-0.74029297,-0.04184163,0,-1.0,0,-0.78162146,-0.0413285,-152.0
8,98,-0.78162146,-0.0413285,1,-1.0,0,-0.82120234,-0.039580874,-152.0
8,99,-0.82120234,-0.039580874,0,-1.0,0,-0.8598361,-0.038633782,-152.0
8,100,-0.8598361,-0.038633782,0,-1.0,0,-0.89735454,-0.037518416,-152.0
8,101,-0.89735454,-0.037518416,0,-1.0,0,-0.93362135,-0.036266785,-152.0
8,102,-0.93362135,-0.036266785,0,-1.0,0,-0.96853185,-0.034910508,-152.0
8,103,-0.96853185,-0.034910508,0,-1.0,0,-1.0020117,-0.033479802,-152.0
8,104,-1.0020117,-0.033479802,0,-1.0,0,-1.0340143,-0.03200274,-152.0
8,105,-1.0340143,-0.03200274,2,-1.0,0,-1.0625191,-0.028504692,-152.0
8,106,-1.0625191,-0.028504692,2,-1.0,0,-1.0875264,-0.025007334,-152.0
8,107,-1.0875264,-0.025007334,2,-1.0,0,-1.1090521,-0.021525608,-152.0
8,108,-1.1090521,-0.021525608,2,-1.0,0,-1.1271205,-0.018068528,-152.0
8,109,-1.1271205,-0.018068528,2,-1.0,0,-1.1417606,-0.014640044,-152.0
8,110,-1.1417606,-0.014640044,2,-1.0,0,-1.1530006,-0.011239971,-152.0
8,111,-1.1530006,-0.011239971,2,-1.0,0,-1.1608654,-0.007864853,-152.0
8,112,-1.1608654,-0.007864853,2,-1.0,0,-1.1653742,-0.0045088045,-152.0
8,113,-1.1653742,-0.0045088045,2,-1.0,0,-1.1665385,-0.00116428,-152.0
8,114,-1.1665385,-0.00116428,2,-1.0,0,-1.1643612,0.0021771987,-152.0
8,115,-1.1643612,0.0021771987,2,-1.0,0,-1.158837,0.0055243494,-152.0
8,116,-1.158837,0.0055243494,2,-1.0,0,-1.1499515,0.008885442,-152.0
8,117,-1.1499515,0.008885442,2,-1.0,0,-1.1376839,0.012267599,-152.0
8,118,-1.1376839,0.012267599,2,-1.0,0,-1.1220078,0.01567605,-152.0
8,119,-1.1220078,0.01567605,2,-1.0,0,-1.1028945,0.019113353,-152.0
8,120,-1.1028945,0.019113353,2,-1.0,0,-1.080316,0.022578534,-152.0
8,121,-1.080316,0.022578534,2,-1.0,0,-1.0542498,0.026066205,-152.0
8,122,-1.0542498,0.026066205,2,-1.0,0,-1.0246841,0.029565645,-152.0
8,123,-1.0246841,0.029565645,2,-1.0,0,-0.9916242,0.033059947,-152.0
8,124,-0.9916242,0.033059947,2,-1.0,0,-0.95509887,0.036525283,-152.0
8,125,-0.95509887,0.036525283,2,-1.0,0,-0.9151684,0.039930463,-152.0
8,126,-0.9151684,0.039930463,2,-1.0,0,-0.8719315,0.043236908,-152.0
