episode_id,step,obs_0,obs_1,obs_2,obs_3,action,reward,done,next_obs_0,next_obs_1,next_obs_2,next_obs_3,return
11,47,-0.13686162,-0.4033489,-0.011399356,0.20436649,0,1.0,0,-0.1449286,-0.598306,-0.0073120263,0.49343178,300.0
11,48,-0.1449286,-0.598306,-0.0073120263,0.49343178,1,1.0,0,-0.15689471,-0.4030817,0.0025566097,0.19845344,300.0
11,49,-0.15689471,-0.4030817,0.0025566097,0.19845344,1,1.0,0,-0.16495636,-0.20799638,0.0065256786,-0.093421906,300.0
11,50,-0.16495636,-0.20799638,0.0065256786,-0.093421906,0,1.0,0,-0.16911629,-0.40321127,0.00465724,0.2013127,300.0
11,51,-0.16911629,-0.40321127,0.00465724,0.2013127,1,1.0,0,-0.17718051,-0.20815623,0.008683494,-0.08989745,300.0
11,52,-0.17718051,-0.20815623,0.008683494,-0.08989745,0,1.0,0,-0.18134363,-0.40340155,0.0068855453,0.20551242,300.0
11,53,-0.18134363,-0.40340155,0.0068855453,0.20551242,1,1.0,0,-0.18941167,-0.20837875,0.010995794,-0.084990524,300.0
11,54,-0.18941167,-0.20837875,0.010995794,-0.084990524,0,1.0,0,-0.19357924,-0.40365657,0.009295983,0.21114121,300.0
11,55,-0.19357924,-0.40365657,0.009295983,0.21114121,1,1.0,0,-0.20165236,-0.20866875,0.0135188075,-0.07859489,300.0
11,56,-0.20165236,-0.20866875,0.0135188075,-0.07859489,1,1.0,0,-0.20582575,-0.013743189,0.01194691,-0.36698213,300.0
11,57,-0.20582575,-0.013743189,0.01194691,-0.36698213,1,1.0,0,-0.20610061,0.18120697,0.004607267,-0.6558742,300.0
11,58,-0.20610061,0.18120697,0.004607267,-0.6558742,0,1.0,0,-0.20247647,-0.013978812,-0.008510216,-0.36174408,300.0
11,59,-0.20247647,-0.013978812,-0.008510216,-0.36174408,0,1.0,0,-0.20275605,-0.20897877,-0.015745098,-0.07175671,300.0
11,60,-0.20275605,-0.20897877,-0.015745098,-0.07175671,1,1.0,0,-0.20693561,-0.013634674,-0.017180232,-0.3693654,300.0
11,61,-0.20693561,-0.013634674,-0.017180232,-0.3693654,0,1.0,0,-0.20720832,-0.20850836,-0.02456754,-0.08214875,300.0
11,62,-0.20720832,-0.20850836,-0.02456754,-0.08214875,1,1.0,0,-0.21137848,-0.013043011,-0.026210515,-0.38248044,300.0
11,63,-0.21137848,-0.013043011,-0.026210515,-0.38248044,0,1.0,0,-0.21163934,-0.20778319,-0.033860125,-0.0981755,300.0
11,64,-0.21163934,-0.20778319,-0.033860125,-0.0981755,0,1.0,0,-0.21579501,-0.40240392,-0.035823636,0.18363526,300.0
11,65,-0.21579501,-0.40240392,-0.035823636,0.18363526,0,1.0,0,-0.22384308,-0.5969955,-0.032150928,0.4648054,300.0
11,66,-0.22384308,-0.5969955,-0.032150928,0.4648054,0,1.0,0,-0.235783,-0.7916487,-0.022854822,0.7471836,300.0
11,67,-0.235783,-0.7916487,-0.022854822,0.7471836,1,1.0,0,-0.25161597,-0.596219,-0.0079111485,0.4473969,300.0
11,68,-0.25161597,-0.596219,-0.0079111485,0.4473969,1,1.0,0,-0.26354036,-0.40098602,0.0010367892,0.15223077,300.0
11,69,-0.26354036,-0.40098602,0.0010367892,0.15223077,1,1.0,0,-0.27156007,-0.20587893,0.0040814043,-0.1401249,300.0
11,70,-0.27156007,-0.20587893,0.0040814043,-0.1401249,0,1.0,0,-0.27567765,-0.4010591,0.0012789065,0.15384285,300.0
11,71,-0.27567765,-0.4010591,0.0012789065,0.15384285,0,1.0,0,-0.28369883,-0.59619933,0.004355763,0.44692895,300.0
11,72,-0.28369883,-0.59619933,0.004355763,0.44692895,1,1.0,0,-0.29562283,-0.4011393,0.013294343,0.15562223,300.0
11,73,-0.29562283,-0.4011393,0.013294343,0.15562223,1,1.0,0,-0.3036456,-0.20621017,0.016406788,-0.13283716,300.0
11,74,-0.3036456,-0.20621017,0.016406788,-0.13283716,0,1.0,0,-0.3077698,-0.40156326,0.013750044,0.16497639,300.0
11,75,-0.3077698,-0.40156326,0.013750044,0.16497639,1,1.0,0,-0.31580105,-0.2066408,0.017049571,-0.12333726,300.0
11,76,-0.31580105,-0.2066408,0.017049571,-0.12333726,0,1.0,0,-0.3199339,-0.4020028,0.014582827,0.1746755,300.0
11,77,-0.3199339,-0.4020028,0.014582827,0.1746755,1,1.0,0,-0.32797393,-0.20709257,0.018076336,-0.11337158,300.0
11,78,-0.32797393,-0.20709257,0.018076336,-0.11337158,0,1.0,0,-0.3321158,-0.4024688,0.015808905,0.18495905,300.0
11,79,-0.3321158,-0.4024688,0.015808905,0.18495905,0,1.0,0,-0.34016517,-0.59781337,0.019508086,0.48258686,300.0
11,80,-0.34016517,-0.59781337,0.019508086,0.48258686,1,1.0,0,-0.35212144,-0.4029721,0.029159823,0.19611561,300.0
11,81,-0.35212144,-0.4029721,0.029159823,0.19611561,0,1.0,0,-0.36018088,-0.59849876,0.033082135,0.49785268,300.0
11,82,-0.36018088,-0.59849876,0.033082135,0.49785268,0,1.0,0,-0.37215084,-0.79407114,0.043039188,0.8007751,300.0
11,83,-0.37215084,-0.79407114,0.043039188,0.8007751,1,1.0,0,-0.3880323,-0.5995651,0.05905469,0.5219359,300.0
11,84,-0.3880323,-0.5995651,0.05905469,0.5219359,1,1.0,0,-0.40002358,-0.40532193,0.06949341,0.24843103,300.0
11,85,-0.40002358,-0.40532193,0.06949341,0.24843103,1,1.0,0,-0.40813002,-0.2112577,0.07446203,-0.021548083,300.0
11,86,-0.40813002,-0.2112577,0.07446203,-0.021548083,1,1.0,0,-0.41235515,-0.01727822,0.07403107,-0.28983942,300.0
11,87,-0.41235515,-0.01727822,0.07403107,-0.28983942,0,1.0,0,-0.41270074,-0.21337345,0.06823428,0.025243025,300.0
11,88,-0.41270074,-0.21337345,0.06823428,0.025243025,1,1.0,0,-0.4169682,-0.019293021,0.06873914,-0.24515486,300.0
11,89,-0.4169682,-0.019293021,0.06873914,-0.24515486,1,1.0,0,-0.41735408,0.17478324,0.063836046,-0.51538837,300.0
11,90,-0.41735408,0.17478324,0.063836046,-0.51538837,0,1.0,0,-0.41385838,-0.021176841,0.053528275,-0.2032919,300.0
11,91,-0.41385838,-0.021176841,0.053528275,-0.2032919,0,1.0,0,-0.41428193,-0.21702182,0.049462438,0.105784625,300.0
11,92,-0.41428193,-0.21702182,0.049462438,0.105784625,1,1.0,0,-0.41862237,-0.022642307,0.05157813,-0.17089203,300.0
11,93,-0.41862237,-0.022642307,0.05157813,-0.17089203,1,1.0,0,-0.41907522,0.17170492,0.048160292,-0.44686794,300.0
11,94,-0.41907522,0.17170492,0.048160292,-0.44686794,0,1.0,0,-0.41564113,-0.024064073,0.039222933,-0.13940129,300.0
11,95,-0.41564113,-0.024064073,0.039222933,-0.13940129,1,1.0,0,-0.4161224,0.1704748,0.036434907,-0.41945657,300.0
11,96,-0.4161224,0.1704748,0.036434907,-0.41945657,0,1.0,0,-0.4127129,-0.025143977,0.028045775,-0.11551365,300.0
11,97,-0.4127129,-0.025143977,0.028045775,-0.11551365,1,1.0,0,-0.4132158,0.16956513,0.025735501,-0.39921808,300.0
11,98,-0.4132158,0.16956513,0.025735501,-0.39921808,1,1.0,0,-0.4098245,0.36431274,0.01775114,-0.6836773,300.0
11,99,-0.4098245,0.36431274,0.01775114,-0.6836773,0,1.0,0,-0.40253824,0.16894884,0.0040775933,-0.38545913,300.0
11,100,-0.40253824,0.16894884,0.0040775933,-0.38545913,0,1.0,0,-0.39915925,-0.026230754,-0.0036315892,-0.09149335,300.0
11,101,-0.39915925,-0.026230754,-0.0036315892,-0.09149335,1,1.0,0,-0.39968386,0.16894306,-0.0054614563,-0.38531983,300.0
11,102,-0.39968386,0.16894306,-0.0054614563,-0.38531983,0,1.0,0,-0.396305,-0.026100932,-0.013167853,-0.09436387,300.0
11,103,-0.396305,-0.026100932,-0.013167853,-0.09436387,1,1.0,0,-0.396827,0.16920725,-0.01505513,-0.391172,300.0
11,104,-0.396827,0.16920725,-0.01505513,-0.391172,0,1.0,0,-0.39344287,-0.025697835,-0.02287857,-0.10327352,300.0
11,105,-0.39344287,-0.025697835,-0.02287857,-0.10327352,1,1.0,0,-0.39395684,0.16974439,-0.02494404,-0.40308586,300.0
11,106,-0.39395684,0.16974439,-0.02494404,-0.40308586,0,1.0,0,-0.39056194,-0.025015062,-0.03300576,-0.11837034,300.0
11,107,-0.39056194,-0.025015062,-0.03300576,-0.11837034,0,1.0,0,-0.39106226,-0.21964894,-0.035373162,0.16371955,300.0
11,108,-0.39106226,-0.21964894,-0.035373162,0.16371955,0,1.0,0,-0.3954552,-0.41424713,-0.032098774,0.44503668,300.0
11,109,-0.3954552,-0.41424713,-0.032098774,0.44503668,0,1.0,0,-0.40374017,-0.6089006,-0.02319804,0.72743106,300.0
11,110,-0.40374017,-0.6089006,-0.02319804,0.72743106,1,1.0,0,-0.41591817,-0.41346574,-0.008649418,0.42753804,300.0
11,111,-0.41591817,-0.41346574,-0.008649418,0.42753804,1,1.0,0,-0.42418748,-0.21822235,-9.8657845e-05,0.13214101,300.0
11,112,-0.42418748,-0.21822235,-9.8657845e-05,0.13214101,1,1.0,0,-0.42855194,-0.02309899,0.0025441626,-0.16057304,300.0
11,113,-0.42855194,-0.02309899,0.0025441626,-0.16057304,0,1.0,0,-0.4290139,-0.21825728,-0.0006672982,0.13291143,300.0
11,114,-0.4290139,-0.21825728,-0.0006672982,0.13291143,1,1.0,0,-0.43337905,-0.02312577,0.0019909302,-0.15998195,300.0
11,115,-0.43337905,-0.02312577,0.0019909302,-0.15998195,1,1.0,0,-0.4338416,0.17196763,-0.0012087087,-0.4520361,300.0
11,116,-0.4338416,0.17196763,-0.0012087087,-0.4520361,0,1.0,0,-0.43040222,-0.023137214,-0.010249431,-0.15973444,300.0
11,117,-0.43040222,-0.023137214,-0.010249431,-0.15973444,1,1.0,0,-0.43086496,0.17212996,-0.01344412,-0.4556331,300.0
11,118,-0.43086496,0.17212996,-0.01344412,-0.4556331,0,1.0,0,-0.42742237,-0.022799348,-0.022556782,-0.16721801,300.0
11,119,-0.42742237,-0.022799348,-0.022556782,-0.16721801,0,1.0,0,-0.42787835,-0.21759127,-0.025901143,0.118264414,300.0
11,120,-0.42787835,-0.21759127,-0.025901143,0.118264414,1,1.0,0,-0.43223017,-0.022107977,-0.023535855,-0.18247627,300.0
11,121,-0.43223017,-0.022107977,-0.023535855,-0.18247627,1,1.0,0,-0.43267235,0.1733427,-0.02718538,-0.48249,300.0
11,122,-0.43267235,0.1733427,-0.02718538,-0.48249,0,1.0,0,-0.4292055,-0.02138521,-0.03683518,-0.19849756,300.0
11,123,-0.4292055,-0.02138521,-0.03683518,-0.19849756,0,1.0,0,-0.4296332,-0.21596147,-0.04080513,0.08234175,300.0
11,124,-0.4296332,-0.21596147,-0.04080513,0.08234175,0,1.0,0,-0.43395242,-0.41047546,-0.039158296,0.36187646,300.0
11,125,-0.43395242,-0.41047546,-0.039158296,0.36187646,1,1.0,0,-0.44216195,-0.21481943,-0.031920765,0.05710782,300.0
11,126,-0.44216195,-0.21481943,-0.031920765,0.05710782,1,1.0,0,-0.44645834,-0.019254679,-0.03077861,-0.24547298,300.0
11,127,-0.44645834,-0.019254679,-0.03077861,-0.24547298,0,1.0,0,-0.44684342,-0.21392381,-0.03568807,0.037344944,300.0
11,128,-0.44684342,-0.21392381,-0.03568807,0.037344944,1,1.0,0,-0.4511219,-0.018308753,-0.03494117,-0.26638088,300.0
11,129,-0.4511219,-0.018308753,-0.03494117,-0.26638088,0,1.0,0,-0.45148808,-0.21291505,-0.04026879,0.015079765,300.0
11,130,-0.45148808,-0.21291505,-0.04026879,0.015079765,1,1.0,0,-0.45574638,-0.017239418,-0.039967194,-0.29003155,300.0
11,131,-0.45574638,-0.017239418,-0.039967194,-0.29003155,1,1.0,0,-0.45609117,0.17842898,-0.045767825,-0.595047,300.0
11,132,-0.45609117,0.17842898,-0.045767825,-0.595047,0,1.0,0,-0.45252258,-0.016023537,-0.057668764,-0.3171247,300.0
11,133,-0.45252258,-0.016023537,-0.057668764,-0.3171247,0,1.0,0,-0.45284304,-0.2102787,-0.06401126,-0.043171555,300.0
11,134,-0.45284304,-0.2102787,-0.06401126,-0.043171555,1,1.0,0,-0.45704862,-0.014300036,-0.06487469,-0.35534397,300.0
11,135,-0.45704862,-0.014300036,-0.06487469,-0.35534397,0,1.0,0,-0.45733464,-0.20844248,-0.07198157,-0.083802685,300.0
11,136,-0.45733464,-0.20844248,-0.07198157,-0.083802685,1,1.0,0,-0.46150348,-0.012366472,-0.073657624,-0.3982994,300.0
11,137,-0.46150348,-0.012366472,-0.073657624,-0.3982994,0,1.0,0,-0.4617508,-0.2063704,-0.08162361,-0.12971833,300.0
11,138,-0.4617508,-0.2063704,-0.08162361,-0.12971833,1,1.0,0,-0.46587822,-0.010179802,-0.08421797,-0.44699514,300.0
11,139,-0.46587822,-0.010179802,-0.08421797,-0.44699514,0,1.0,0,-0.4660818,-0.20401569,-0.09315788,-0.18200263,300.0
11,140,-0.4660818,-0.20401569,-0.09315788,-0.18200263,0,1.0,0,-0.47016212,-0.3976897,-0.09679793,0.07989991,300.0
11,141,-0.47016212,-0.3976897,-0.09679793,0.07989991,0,1.0,0,-0.47811592,-0.59130037,-0.095199935,0.3405422,300.0
11,142,-0.47811592,-0.59130037,-0.095199935,0.3405422,0,1.0,0,-0.48994192,-0.784948,-0.08838909,0.6017518,300.0
11,143,-0.48994192,-0.784948,-0.08838909,0.6017518,1,1.0,0,-0.50564086,-0.58870804,-0.07635406,0.28258848,300.0
11,144,-0.50564086,-0.58870804,-0.07635406,0.28258848,0,1.0,0,-0.51741505,-0.78266263,-0.070702285,0.55024636,300.0
11,145,-0.51741505,-0.78266263,-0.070702285,0.55024636,1,1.0,0,-0.5330683,-0.5866225,-0.059697356,0.23615174,300.0
11,146,-0.5330683,-0.5866225,-0.059697356,0.23615174,1,1.0,0,-0.54480076,-0.3907007,-0.05497432,-0.07474804,300.0
11,147,-0.54480076,-0.3907007,-0.05497432,-0.07474804,0,1.0,0,-0.55261475,-0.58499324,-0.056469284,0.20009613,300.0
11,148,-0.55261475,-0.58499324,-0.056469284,0.20009613,1,1.0,0,-0.5643146,-0.38911098,-0.05246736,-0.10985201,300.0
11,149,-0.5643146,-0.38911098,-0.05246736,-0.10985201,0,1.0,0,-0.5720968,-0.5834434,-0.0546644,0.16582711,300.0
11,150,-0.5720968,-0.5834434,-0.0546644,0.16582711,1,1.0,0,-0.5837657,-0.38758326,-0.05134786,-0.14358754,300.0
11,151,-0.5837657,-0.38758326,-0.05134786,-0.14358754,1,1.0,0,-0.5915174,-0.19176498,-0.054219607,-0.4520175,300.0
11,152,-0.5915174,-0.19176498,-0.054219607,-0.4520175,1,1.0,0,-0.59535265,0.004080146,-0.06325996,-0.7612862,300.0
11,153,-0.59535265,0.004080146,-0.06325996,-0.7612862,0,1.0,0,-0.59527105,-0.19011594,-0.07848568,-0.48916078,300.0
11,154,-0.59527105,-0.19011594,-0.07848568,-0.48916078,0,1.0,0,-0.5990734,-0.38404799,-0.0882689,-0.22220933,300.0
11,155,-0.5990734,-0.38404799,-0.0882689,-0.22220933,0,1.0,0,-0.60675436,-0.5778047,-0.09271309,0.041376825,300.0
11,156,-0.60675436,-0.5778047,-0.09271309,0.041376825,1,1.0,0,-0.61831045,-0.38148394,-0.09188555,-0.27905813,300.0
11,157,-0.61831045,-0.38148394,-0.09188555,-0.27905813,0,1.0,0,-0.62594014,-0.57518315,-0.097466715,-0.016711315,300.0
11,158,-0.62594014,-0.57518315,-0.097466715,-0.016711315,0,1.0,0,-0.6374438,-0.768782,-0.09780094,0.24369884,300.0
11,159,-0.6374438,-0.768782,-0.09780094,0.24369884,1,1.0,0,-0.65281945,-0.57240903,-0.092926964,-0.07816068,300.0
11,160,-0.65281945,-0.57240903,-0.092926964,-0.07816068,0,1.0,0,-0.6642676,-0.7660845,-0.09449018,0.1838178,300.0
11,161,-0.6642676,-0.7660845,-0.09449018,0.1838178,0,1.0,0,-0.6795893,-0.95973635,-0.090813816,0.445261,300.0
11,162,-0.6795893,-0.95973635,-0.090813816,0.445261,1,1.0,0,-0.69878405,-0.7634548,-0.0819086,0.12538934,300.0
11,163,-0.69878405,-0.7634548,-0.0819086,0.12538934,0,1.0,0,-0.7140531,-0.9573136,-0.079400815,0.39114845,300.0
11,164,-0.7140531,-0.9573136,-0.079400815,0.39114845,0,1.0,0,-0.7331994,-1.1512241,-0.07157784,0.6577786,300.0
11,165,-0.7331994,-1.1512241,-0.07157784,0.6577786,1,1.0,0,-0.75622386,-0.9551828,-0.05842227,0.3434435,300.0
11,166,-0.75622386,-0.9551828,-0.05842227,0.3434435,0,1.0,0,-0.77532756,-1.149427,-0.051553402,0.61714643,300.0
11,167,-0.77532756,-1.149427,-0.051553402,0.61714643,0,1.0,0,-0.79831606,-1.3437923,-0.039210472,0.893157,300.0
11,168,-0.79831606,-1.3437923,-0.039210472,0.893157,0,1.0,0,-0.8251919,-1.5383612,-0.02134733,1.173261,300.0
11,169,-0.8251919,-1.5383612,-0.02134733,1.173261,0,1.0,0,-0.8559591,-1.7331992,0.0021178885,1.4591758,300.0
11,170,-0.8559591,-1.7331992,0.0021178885,1.4591758,1,1.0,0,-0.89062315,-1.5381033,0.031301405,1.1671553,300.0
11,171,-0.89062315,-1.5381033,0.031301405,1.1671553,1,1.0,0,-0.92138517,-1.3434023,0.054644514,0.88444805,300.0
11,172,-0.92138517,-1.3434023,0.054644514,0.88444805,1,1.0,0,-0.9482532,-1.1490632,0.07233347,0.609432,300.0
11,173,-0.9482532,-1.1490632,0.07233347,0.609432,0,1.0,0,-0.9712345,-1.3451178,0.08452211,0.9239924,300.0
11,174,-0.9712345,-1.3451178,0.08452211,0.9239924,1,1.0,0,-0.9981369,-1.1512331,0.10300196,0.6590234,300.0
11,175,-0.9981369,-1.1512331,0.10300196,0.6590234,1,1.0,0,-1.0211616,-0.95768404,0.11618243,0.40046763,300.0
11,176,-1.0211616,-0.95768404,0.11618243,0.40046763,1,1.0,0,-1.0403152,-0.7643853,0.12419178,0.14655505,300.0
11,177,-1.0403152,-0.7643853,0.12419178,0.14655505,1,1.0,0,-1.0556029,-0.5712404,0.12712288,-0.10451226,300.0
11,178,-1.0556029,-0.5712404,0.12712288,-0.10451226,0,1.0,0,-1.0670277,-0.76793325,0.12503263,0.22541977,300.0
11,179,-1.0670277,-0.76793325,0.12503263,0.22541977,1,1.0,0,-1.0823864,-0.5747994,0.12954104,-0.025355568,300.0
11,180,-1.0823864,-0.5747994,0.12954104,-0.025355568,0,1.0,0,-1.0938823,-0.7715182,0.12903392,0.30522883,300.0
11,181,-1.0938823,-0.7715182,0.12903392,0.30522883,1,1.0,0,-1.1093128,-0.5784485,0.1351385,0.0558627,300.0
11,182,-1.1093128,-0.5784485,0.1351385,0.0558627,1,1.0,0,-1.1208817,-0.38549697,0.13625576,-0.19131587,300.0
11,183,-1.1208817,-0.38549697,0.13625576,-0.19131587,0,1.0,0,-1.1285917,-0.58227843,0.13242944,0.14105585,300.0
11,184,-1.1285917,-0.58227843,0.13242944,0.14105585,1,1.0,0,-1.1402372,-0.38927722,0.13525055,-0.10709052,300.0
11,185,-1.1402372,-0.38927722,0.13525055,-0.10709052,0,1.0,0,-1.1480228,-0.586052,0.13310874,0.22501867,300.0
11,186,-1.1480228,-0.586052,0.13310874,0.22501867,1,1.0,0,-1.1597438,-0.39305875,0.13760911,-0.02289194,300.0
11,187,-1.1597438,-0.39305875,0.13760911,-0.02289194,1,1.0,0,-1.1676049,-0.20015103,0.13715127,-0.2691886,300.0
11,188,-1.1676049,-0.20015103,0.13715127,-0.2691886,0,1.0,0,-1.171608,-0.39693654,0.13176751,0.063413955,300.0
11,189,-1.171608,-0.39693654,0.13176751,0.063413955,1,1.0,0,-1.1795467,-0.2039258,0.13303578,-0.18496475,300.0
11,190,-1.1795467,-0.2039258,0.13303578,-0.18496475,0,1.0,0,-1.1836252,-0.40067554,0.12933649,0.1465493,300.0
11,191,-1.1836252,-0.40067554,0.12933649,0.1465493,1,1.0,0,-1.1916387,-0.20762011,0.13226748,-0.10269612,300.0
11,192,-1.1916387,-0.20762011,0.13226748,-0.10269612,1,1.0,0,-1.1957911,-0.014617293,0.13021356,-0.3508983,300.0
11,193,-1.1957911,-0.014617293,0.13021356,-0.3508983,0,1.0,0,-1.1960835,-0.21132739,0.12319559,-0.02015643,300.0
11,194,-1.1960835,-0.21132739,0.12319559,-0.02015643,1,1.0,0,-1.20031,-0.018167797,0.12279246,-0.27157193,300.0
11,195,-1.20031,-0.018167797,0.12279246,-0.27157193,1,1.0,0,-1.2006733,0.17500754,0.11736102,-0.5231428,300.0
11,196,-1.2006733,0.17500754,0.11736102,-0.5231428,1,1.0,0,-1.1971732,0.36829913,0.10689816,-0.7766608,300.0
11,197,-1.1971732,0.36829913,0.10689816,-0.7766608,1,1.0,0,-1.1898073,0.56180125,0.09136495,-1.0338889,300.0
11,198,-1.1898073,0.56180125,0.09136495,-1.0338889,0,1.0,0,-1.1785712,0.36559093,0.07068717,-0.71397704,300.0
11,199,-1.1785712,0.36559093,0.07068717,-0.71397704,1,1.0,0,-1.1712594,0.5596668,0.056407627,-0.9835991,300.0
11,200,-1.1712594,0.5596668,0.056407627,-0.9835991,0,1.0,0,-1.1600661,0.36383635,0.036735643,-0.6737456,300.0
11,201,-1.1600661,0.36383635,0.036735643,-0.6737456,0,1.0,0,-1.1527894,0.1682236,0.023260731,-0.3697266,300.0
11,202,-1.1527894,0.1682236,0.023260731,-0.3697266,1,1.0,0,-1.1494249,0.3630075,0.0158662,-0.6549853,300.0
11,203,-1.1494249,0.3630075,0.0158662,-0.6549853,1,1.0,0,-1.1421647,0.55790496,0.002766494,-0.9426303,300.0
11,204,-1.1421647,0.55790496,0.002766494,-0.9426303,1,1.0,0,-1.1310066,0.75298953,-0.016086113,-1.2344427,300.0
11,205,-1.1310066,0.75298953,-0.016086113,-1.2344427,0,1.0,0,-1.1159469,0.558078,-0.040774968,-0.9468424,300.0
11,206,-1.1159469,0.558078,-0.040774968,-0.9468424,0,1.0,0,-1.1047853,0.3635282,-0.059711814,-0.6672447,300.0
11,207,-1.1047853,0.3635282,-0.059711814,-0.6672447,0,1.0,0,-1.0975147,0.16928525,-0.073056705,-0.3939444,300.0
11,208,-1.0975147,0.16928525,-0.073056705,-0.3939444,0,1.0,0,-1.094129,-0.024728097,-0.0809356,-0.12516022,300.0
11,209,-1.094129,-0.024728097,-0.0809356,-0.12516022,0,1.0,0,-1.0946236,-0.21860288,-0.0834388,0.14093089,300.0
11,210,-1.0946236,-0.21860288,-0.0834388,0.14093089,0,1.0,0,-1.0989957,-0.41243684,-0.080620185,0.40616778,300.0
11,211,-1.0989957,-0.41243684,-0.080620185,0.40616778,1,1.0,0,-1.1072444,-0.21626975,-0.072496824,0.08919618,300.0
11,212,-1.1072444,-0.21626975,-0.072496824,0.08919618,1,1.0,0,-1.1115698,-0.02018756,-0.0707129,-0.2254499,300.0
11,213,-1.1115698,-0.02018756,-0.0707129,-0.2254499,1,1.0,0,-1.1119735,0.17587002,-0.0752219,-0.5395736,300.0
11,214,-1.1119735,0.17587002,-0.0752219,-0.5395736,0,1.0,0,-1.1084561,-0.018118383,-0.08601337,-0.27150822,300.0
11,215,-1.1084561,-0.018118383,-0.08601337,-0.27150822,0,1.0,0,-1.1088185,-0.21191438,-0.09144354,-0.007145656,300.0
11,216,-1.1088185,-0.21191438,-0.09144354,-0.007145656,1,1.0,0,-1.1130568,-0.015608071,-0.09158645,-0.3272218,300.0
11,217,-1.1130568,-0.015608071,-0.09158645,-0.3272218,1,1.0,0,-1.113369,0.18069033,-0.09813089,-0.64732414,300.0
11,218,-1.113369,0.18069033,-0.09813089,-0.64732414,0,1.0,0,-1.1097552,-0.012937353,-0.11107737,-0.3870841,300.0
11,219,-1.1097552,-0.012937353,-0.11107737,-0.3870841,0,1.0,0,-1.1100138,-0.2063217,-0.11881905,-0.1313849,300.0
11,220,-1.1100138,-0.2063217,-0.11881905,-0.1313849,0,1.0,0,-1.1141403,-0.39955893,-0.12144675,0.12157659,300.0
11,221,-1.1141403,-0.39955893,-0.12144675,0.12157659,0,1.0,0,-1.1221315,-0.5927505,-0.11901522,0.37361187,300.0
11,222,-1.1221315,-0.5927505,-0.11901522,0.37361187,1,1.0,0,-1.1339865,-0.39615673,-0.11154298,0.04589933,300.0
11,223,-1.1339865,-0.39615673,-0.11154298,0.04589933,1,1.0,0,-1.1419096,-0.19962673,-0.11062499,-0.27978936,300.0
11,224,-1.1419096,-0.19962673,-0.11062499,-0.27978936,1,1.0,0,-1.1459022,-0.0031148493,-0.11622078,-0.6052128,300.0
11,225,-1.1459022,-0.0031148493,-0.11622078,-0.6052128,0,1.0,0,-1.1459645,-0.19643623,-0.12832503,-0.351279,300.0
11,226,-1.1459645,-0.19643623,-0.12832503,-0.351279,0,1.0,0,-1.1498932,-0.38952196,-0.13535061,-0.101655915,300.0
11,227,-1.1498932,-0.38952196,-0.13535061,-0.101655915,0,1.0,0,-1.1576836,-0.5824707,-0.13738373,0.14544846,300.0
11,228,-1.1576836,-0.5824707,-0.13738373,0.14544846,1,1.0,0,-1.1693331,-0.3856761,-0.13447477,-0.18722598,300.0
11,229,-1.1693331,-0.3856761,-0.13447477,-0.18722598,0,1.0,0,-1.1770465,-0.57864344,-0.13821928,0.06019531,300.0
11,230,-1.1770465,-0.57864344,-0.13821928,0.06019531,0,1.0,0,-1.1886195,-0.7715408,-0.13701537,0.30627465,300.0
11,231,-1.1886195,-0.7715408,-0.13701537,0.30627465,0,1.0,0,-1.2040503,-0.9644714,-0.13088988,0.5528017,300.0
11,232,-1.2040503,-0.9644714,-0.13088988,0.5528017,0,1.0,0,-1.2233397,-1.1575358,-0.11983385,0.8015494,300.0
11,233,-1.2233397,-1.1575358,-0.11983385,0.8015494,0,1.0,0,-1.2464904,-1.3508284,-0.10380286,1.054262,300.0
11,234,-1.2464904,-1.3508284,-0.10380286,1.054262,1,1.0,0,-1.273507,-1.154495,-0.08271762,0.73088396,300.0
11,235,-1.273507,-1.154495,-0.08271762,0.73088396,1,1.0,0,-1.2965969,-0.95833325,-0.06809994,0.41335604,300.0
11,236,-1.2965969,-0.95833325,-0.06809994,0.41335604,1,1.0,0,-1.3157635,-0.7623154,-0.059832823,0.10000491,300.0
11,237,-1.3157635,-0.7623154,-0.059832823,0.10000491,0,1.0,0,-1.3310099,-0.95653105,-0.05783272,0.37322676,300.0
11,238,-1.3310099,-0.95653105,-0.05783272,0.37322676,1,1.0,0,-1.3501405,-0.7606373,-0.050368186,0.062884025,300.0
11,239,-1.3501405,-0.7606373,-0.050368186,0.062884025,1,1.0,0,-1.3653532,-0.5648307,-0.049110506,-0.24525534,300.0
11,240,-1.3653532,-0.5648307,-0.049110506,-0.24525534,0,1.0,0,-1.3766499,-0.7592181,-0.054015614,0.031541485,300.0
11,241,-1.3766499,-0.7592181,-0.054015614,0.031541485,1,1.0,0,-1.3918341,-0.5633648,-0.053384785,-0.27768284,300.0
11,242,-1.3918341,-0.5633648,-0.053384785,-0.27768284,0,1.0,0,-1.4031014,-0.75768614,-0.05893844,-0.002303783,300.0
11,243,-1.4031014,-0.75768614,-0.05893844,-0.002303783,0,1.0,0,-1.4182552,-0.95191544,-0.058984518,0.27121645,300.0
11,244,-1.4182552,-0.95191544,-0.058984518,0.27121645,1,1.0,0,-1.4372935,-0.7560036,-0.053560186,-0.03947167,300.0
11,245,-1.4372935,-0.7560036,-0.053560186,-0.03947167,1,1.0,0,-1.4524136,-0.56015617,-0.05434962,-0.34856075,300.0
