episode_id,step,action,reward,done,next_obs_0,next_obs_1,return
7,146,2,-1.0,0,0.09693621,0.029134935,-166.0
7,147,2,-1.0,0,0.124676116,0.027739905,-166.0
7,148,2,-1.0,0,0.15108886,0.026412746,-166.0
7,149,2,-1.0,0,0.17625405,0.025165193,-166.0
7,150,2,-1.0,0,0.20026067,0.024006613,-166.0
7,151,2,-1.0,0,0.22320504,0.022944378,-166.0
7,152,2,-1.0,0,0.24518926,0.021984227,-166.0
7,153,2,-1.0,0,0.26631987,0.021130601,-166.0
7,154,2,-1.0,0,0.28670684,0.02038697,-166.0
7,155,2,-1.0,0,0.30646294,0.019756105,-166.0
7,156,2,-1.0,0,0.3257033,0.019240338,-166.0
7,157,2,-1.0,0,0.34454507,0.018841788,-166.0
7,158,2,-1.0,0,0.36310762,0.01856254,-166.0
7,159,2,-1.0,0,0.38151243,0.018404827,-166.0
7,160,2,-1.0,0,0.3998836,0.018371157,-166.0
7,161,2,-1.0,0,0.41834804,0.01846445,-166.0
7,162,2,-1.0,0,0.43703616,0.01868812,-166.0
7,163,2,-1.0,0,0.45608234,0.019046172,-166.0
7,164,2,-1.0,0,0.4756256,0.019543255,-166.0
7,165,2,-1.0,0,0.4958103,0.020184698,-166.0
7,166,2,-1.0,1,0.5167868,0.020976525,-166.0
8,1,0,-1.0,0,-0.58671826,-0.00053335703,-303.0
8,2,0,-1.0,0,-0.5877811,-0.0010627848,-303.0
8,3,0,-1.0,0,-0.5893654,-0.0015843866,-303.0
8,4,0,-1.0,0,-0.59145975,-0.0020943305,-303.0
8,5,1,-1.0,0,-0.59304863,-0.0015888815,-303.0
8,6,0,-1.0,0,-0.59512043,-0.0020717676,-303.0
8,7,0,-1.0,0,-0.5976599,-0.0025394617,-303.0
8,8,0,-1.0,0,-0.60064846,-0.0029885622,-303.0
8,9,0,-1.0,0,-0.6040643,-0.0034158218,-303.0
8,10,0,-1.0,0,-0.60788244,-0.0038181748,-303.0
8,11,0,-1.0,0,-0.6120752,-0.0041927616,-303.0
8,12,0,-1.0,0,-0.61661214,-0.0045369524,-303.0
8,13,0,-1.0,0,-0.62146056,-0.00484837,-303.0
8,14,0,-1.0,0,-0.6265854,-0.005124905,-303.0
8,15,0,-1.0,0,-0.63195014,-0.005364735,-303.0
8,16,0,-1.0,0,-0.6375165,-0.005566335,-303.0
8,17,0,-1.0,0,-0.643245,-0.0057284865,-303.0
8,18,0,-1.0,0,-0.6490953,-0.0058502844,-303.0
8,19,0,-1.0,0,-0.65502644,-0.005931139,-303.0
8,20,0,-1.0,0,-0.6609972,-0.0059707738,-303.0
8,21,0,-1.0,0,-0.6669664,-0.0059692194,-303.0
8,22,2,-1.0,0,-0.6708932,-0.0039268085,-303.0
8,23,0,-1.0,0,-0.6747509,-0.003857702,-303.0
8,24,0,-1.0,0,-0.6785134,-0.0037625139,-303.0
8,25,0,-1.0,0,-0.68215543,-0.0036420291,-303.0
8,26,0,-1.0,0,-0.6856527,-0.0034971936,-303.0
8,27,0,-1.0,0,-0.6889818,-0.0033291043,-303.0
8,28,0,-1.0,0,-0.69212073,-0.0031389983,-303.0
8,29,0,-1.0,0,-0.695049,-0.0029282416,-303.0
8,30,0,-1.0,0,-0.6977473,-0.0026983176,-303.0
8,31,0,-1.0,0,-0.7001981,-0.0024508152,-303.0
8,32,0,-1.0,0,-0.70238554,-0.0021874174,-303.0
8,33,0,-1.0,0,-0.70429546,-0.0019098903,-303.0
8,34,0,-1.0,0,-0.7059155,-0.0016200716,-303.0
8,35,0,-1.0,0,-0.7072354,-0.0013198596,-303.0
8,36,0,-1.0,0,-0.7082466,-0.0010112032,-303.0
8,37,0,-1.0,0,-0.70894265,-0.00069609063,-303.0
8,38,0,-1.0,0,-0.70931923,-0.00037654108,-303.0
8,39,0,-1.0,0,-0.7093738,-5.4593722e-05,-303.0
8,40,0,-1.0,0,-0.7091061,0.00026770117,-303.0
8,41,0,-1.0,0,-0.7085178,0.0005882917,-303.0
8,42,0,-1.0,0,-0.7076127,0.0009051337,-303.0
8,43,2,-1.0,0,-0.7043965,0.0032162005,-303.0
8,44,0,-1.0,0,-0.7008898,0.0035066684,-303.0
8,45,2,-1.0,0,-0.69511527,0.00577454,-303.0
8,46,0,-1.0,0,-0.68911034,0.0060048965,-303.0
8,47,0,-1.0,0,-0.6829145,0.0061958507,-303.0
8,48,0,-1.0,0,-0.67656875,0.0063457442,-303.0
8,49,0,-1.0,0,-0.6701156,0.006453172,-303.0
8,50,0,-1.0,0,-0.6635986,0.0065170038,-303.0
8,51,0,-1.0,0,-0.6570622,0.0065364037,-303.0
8,52,0,-1.0,0,-0.6505513,0.006510848,-303.0
8,53,0,-1.0,0,-0.6441112,0.0064401403,-303.0
8,54,0,-1.0,0,-0.6377868,0.0063244216,-303.0
8,55,0,-1.0,0,-0.6316226,0.0061641796,-303.0
8,56,0,-1.0,0,-0.6256623,0.005960251,-303.0
8,57,0,-1.0,0,-0.6199485,0.0057138233,-303.0
8,58,1,-1.0,0,-0.6135221,0.006426426,-303.0
8,59,0,-1.0,0,-0.6074294,0.0060927,-303.0
8,60,2,-1.0,0,-0.5997146,0.0077148234,-303.0
8,61,0,-1.0,0,-0.5924338,0.0072807437,-303.0
8,62,0,-1.0,0,-0.5856405,0.006793345,-303.0
8,63,0,-1.0,0,-0.5793845,0.006255976,-303.0
8,64,0,-1.0,0,-0.5737121,0.0056724185,-303.0
8,65,0,-1.0,0,-0.56866527,0.0050468543,-303.0
8,66,0,-1.0,0,-0.5642814,0.004383824,-303.0
8,67,0,-1.0,0,-0.56059325,0.0036881869,-303.0
8,68,0,-1.0,0,-0.55762815,0.0029650761,-303.0
8,69,0,-1.0,0,-0.5554083,0.0022198535,-303.0
8,70,0,-1.0,0,-0.55395025,0.0014580629,-303.0
8,71,0,-1.0,0,-0.55326486,0.00068538444,-303.0
8,72,0,-1.0,0,-0.55335724,-9.2413575e-05,-303.0
8,73,0,-1.0,0,-0.5542268,-0.00086952123,-303.0
8,74,0,-1.0,0,-0.5558669,-0.0016401343,-303.0
8,75,0,-1.0,0,-0.55826545,-0.002398501,-303.0
8,76,0,-1.0,0,-0.5614044,-0.0031389694,-303.0
8,77,0,-1.0,0,-0.5652604,-0.003856035,-303.0
8,78,0,-1.0,0,-0.5698048,-0.0045443852,-303.0
8,79,0,-1.0,0,-0.57500374,-0.005198949,-303.0
8,80,0,-1.0,0,-0.5808187,-0.005814938,-303.0
8,81,0,-1.0,0,-0.5872066,-0.0063878926,-303.0
8,82,0,-1.0,0,-0.5941203,-0.0069137244,-303.0
8,83,0,-1.0,0,-0.6015091,-0.0073887496,-303.0
8,84,0,-1.0,0,-0.6093188,-0.007809728,-303.0
8,85,0,-1.0,0,-0.6174927,-0.00817389,-303.0
8,86,0,-1.0,0,-0.6259717,-0.008478962,-303.0
8,87,0,-1.0,0,-0.6346948,-0.008723179,-303.0
8,88,0,-1.0,0,-0.6436001,-0.008905298,-303.0
8,89,0,-1.0,0,-0.6526247,-0.009024603,-303.0
8,90,0,-1.0,0,-0.6617056,-0.009080893,-303.0
8,91,0,-1.0,0,-0.6707801,-0.009074473,-303.0
8,92,2,-1.0,0,-0.67778623,-0.0070061334,-303.0
8,93,0,-1.0,0,-0.68467677,-0.006890527,-303.0
8,94,0,-1.0,0,-0.69140565,-0.0067289136,-303.0
8,95,0,-1.0,0,-0.69792855,-0.006522852,-303.0
8,96,0,-1.0,0,-0.7042027,-0.006274172,-303.0
8,97,0,-1.0,0,-0.7101876,-0.0059849494,-303.0
8,98,0,-1.0,0,-0.7158451,-0.0056574782,-303.0
8,99,0,-1.0,0,-0.7211394,-0.0052942447,-303.0
8,100,0,-1.0,0,-0.72603726,-0.004897901,-303.0
8,101,0,-1.0,0,-0.7305085,-0.0044712382,-303.0
8,102,0,-1.0,0,-0.7345257,-0.004017167,-303.0
8,103,0,-1.0,0,-0.73806435,-0.0035386935,-303.0
8,104,0,-1.0,0,-0.7411033,-0.0030389023,-303.0
8,105,0,-1.0,0,-0.7436242,-0.0025209389,-303.0
8,106,2,-1.0,0,-0.74361223,1.2004035e-05,-303.0
8,107,0,-1.0,0,-0.7430673,0.0005448757,-303.0
8,108,0,-1.0,0,-0.74199283,0.001074517,-303.0
8,109,0,-1.0,0,-0.740395,0.0015977762,-303.0
8,110,0,-1.0,0,-0.7382835,0.0021115157,-303.0
8,111,2,-1.0,0,-0.7336709,0.004612622,-303.0
8,112,0,-1.0,0,-0.72858495,0.005085921,-303.0
8,113,0,-1.0,0,-0.72305673,0.0055282325,-303.0
8,114,0,-1.0,0,-0.71712023,0.0059364815,-303.0
8,115,0,-1.0,0,-0.7108125,0.0063077216,-303.0
8,116,0,-1.0,0,-0.7041734,0.0066391616,-303.0
8,117,0,-1.0,0,-0.6972452,0.006928196,-303.0
8,118,0,-1.0,0,-0.6900728,0.0071724337,-303.0
8,119,0,-1.0,0,-0.682703,0.0073697288,-303.0
8,120,0,-1.0,0,-0.6751848,0.0075182137,-303.0
8,121,0,-1.0,0,-0.6675685,0.007616326,-303.0
8,122,0,-1.0,0,-0.6599056,0.0076628397,-303.0
8,123,2,-1.0,0,-0.65024877,0.0096568875,-303.0
8,124,0,-1.0,0,-0.6406647,0.009584072,-303.0
8,125,0,-1.0,0,-0.6312205,0.009444129,-303.0
8,126,0,-1.0,0,-0.62198323,0.009237342,-303.0
8,127,0,-1.0,0,-0.61301863,0.008964558,-303.0
8,128,0,-1.0,0,-0.60439146,0.008627192,-303.0
8,129,0,-1.0,0,-0.5961642,0.008227222,-303.0
8,130,0,-1.0,0,-0.5883971,0.0077671744,-303.0
8,131,0,-1.0,0,-0.58114696,0.0072501064,-303.0
8,132,0,-1.0,0,-0.57446736,0.006679577,-303.0
8,133,0,-1.0,0,-0.5684078,0.006059612,-303.0
8,134,0,-1.0,0,-0.5630131,0.0053946683,-303.0
8,135,0,-1.0,0,-0.5583235,0.0046895873,-303.0
8,136,0,-1.0,0,-0.554374,0.0039495523,-303.0
8,137,0,-1.0,0,-0.5511939,0.0031800382,-303.0
8,138,1,-1.0,0,-0.54780716,0.0033867655,-303.0
8,139,0,-1.0,0,-0.545239,0.0025681688,-303.0
8,140,0,-1.0,0,-0.54350865,0.0017303564,-303.0
8,141,0,-1.0,0,-0.54262906,0.00087959145,-303.0
8,142,1,-1.0,0,-0.5416068,0.001022241,-303.0
8,143,0,-1.0,0,-0.54144955,0.00015723538,-303.0
8,144,0,-1.0,0,-0.5421585,-0.0007089477,-303.0
8,145,0,-1.0,0,-0.54372835,-0.0015698216,-303.0
8,146,0,-1.0,0,-0.5461473,-0.0024189418,-303.0
8,147,0,-1.0,0,-0.54939723,-0.003249957,-303.0
8,148,0,-1.0,0,-0.55345386,-0.004056662,-303.0
8,149,0,-1.0,0,-0.55828696,-0.0048330477,-303.0
8,150,0,-1.0,0,-0.5638603,-0.0055733556,-303.0
8,151,0,-1.0,0,-0.57013243,-0.006272128,-303.0
8,152,0,-1.0,0,-0.5770567,-0.006924258,-303.0
8,153,0,-1.0,0,-0.58458173,-0.0075250403,-303.0
8,154,0,-1.0,0,-0.59265196,-0.008070216,-303.0
8,155,0,-1.0,0,-0.601208,-0.008556013,-303.0
8,156,0,-1.0,0,-0.6101871,-0.008979189,-303.0
8,157,1,-1.0,0,-0.6185242,-0.008337055,-303.0
8,158,0,-1.0,0,-0.6271589,-0.008634699,-303.0
8,159,0,-1.0,0,-0.6360293,-0.008870432,-303.0
8,160,0,-1.0,0,-0.6450724,-0.0090431,-303.0
8,161,0,-1.0,0,-0.6542245,-0.00915208,-303.0
8,162,0,-1.0,0,-0.66342175,-0.00919727,-303.0
8,163,0,-1.0,0,-0.67260087,-0.009179081,-303.0
8,164,0,-1.0,0,-0.6816993,-0.009098412,-303.0
8,165,0,-1.0,0,-0.6906559,-0.008956619,-303.0
8,166,0,-1.0,0,-0.6994114,-0.0087554855,-303.0
8,167,0,-1.0,0,-0.7079086,-0.008497183,-303.0
8,168,0,-1.0,0,-0.71609277,-0.008184227,-303.0
8,169,0,-1.0,0,-0.72391224,-0.007819437,-303.0
8,170,0,-1.0,0,-0.7313181,-0.0074058915,-303.0
8,171,0,-1.0,0,-0.738265,-0.0069468855,-303.0
8,172,0,-1.0,0,-0.74471086,-0.0064458908,-303.0
8,173,0,-1.0,0,-0.7506174,-0.0059065176,-303.0
8,174,0,-1.0,0,-0.7559499,-0.0053324834,-303.0
8,175,0,-1.0,0,-0.76067746,-0.0047275806,-303.0
8,176,0,-1.0,0,-0.76477313,-0.004095654,-303.0
8,177,0,-1.0,0,-0.7682137,-0.003440581,-303.0
8,178,0,-1.0,0,-0.77097994,-0.0027662567,-303.0
8,179,0,-1.0,0,-0.77305657,-0.0020765834,-303.0
8,180,0,-1.0,0,-0.774432,-0.0013754644,-303.0
8,181,0,-1.0,0,-0.7750988,-0.0006668003,-303.0
8,182,0,-1.0,0,-0.7750533,4.5510988e-05,-303.0
8,183,2,-1.0,0,-0.7722957,0.0027575735,-303.0
8,184,2,-1.0,0,-0.76684123,0.0054545067,-303.0
8,185,0,-1.0,0,-0.76072,0.0061211726,-303.0
8,186,0,-1.0,0,-0.7539667,0.0067533413,-303.0
8,187,2,-1.0,0,-0.7446199,0.009346811,-303.0
8,188,0,-1.0,0,-0.73473424,0.009885646,-303.0
8,189,0,-1.0,0,-0.7243689,0.010365381,-303.0
8,190,0,-1.0,0,-0.7135871,0.01078175,-303.0
8,191,0,-1.0,0,-0.70245636,0.011130757,-303.0
8,192,0,-1.0,0,-0.6910476,0.01140874,-303.0
8,193,0,-1.0,0,-0.6794352,0.011612449,-303.0
8,194,0,-1.0,0,-0.66769606,0.01173911,-303.0
8,195,2,-1.0,0,-0.65390956,0.013786492,-303.0
8,196,2,-1.0,0,-0.6381704,0.015739119,-303.0
8,197,0,-1.0,0,-0.6225889,0.0155815855,-303.0
8,198,2,-1.0,0,-0.6052757,0.017313147,-303.0
8,199,0,-1.0,0,-0.5883561,0.016919613,-303.0
8,200,2,-1.0,0,-0.56995386,0.018402243,-303.0
8,201,2,-1.0,0,-0.55020505,0.019748786,-303.0
8,202,2,-1.0,0,-0.52925694,0.020948121,-303.0
8,203,2,-1.0,0,-0.5072664,0.021990556,-303.0
8,204,0,-1.0,0,-0.48639828,0.020868113,-303.0
8,205,0,-1.0,0,-0.4668086,0.019589687,-303.0
8,206,0,-1.0,0,-0.44864276,0.01816582,-303.0
8,207,1,-1.0,0,-0.4310344,0.017608374,-303.0
8,208,0,-1.0,0,-0.41511136,0.01592303,-303.0
8,209,0,-1.0,0,-0.4009877,0.014123663,-303.0
8,210,1,-1.0,0,-0.38776302,0.013224677,-303.0
8,211,0,-1.0,0,-0.37652916,0.011233872,-303.0
8,212,0,-1.0,0,-0.36736286,0.00916629,-303.0
8,213,0,-1.0,0,-0.3603259,0.0070369556,-303.0
8,214,0,-1.0,0,-0.3554651,0.004860791,-303.0
8,215,2,-1.0,0,-0.35081252,0.004652583,-303.0
8,216,2,-1.0,0,-0.3463986,0.0044139456,-303.0
8,217,0,-1.0,0,-0.34425193,0.0021466613,-303.0
8,218,0,-1.0,0,-0.3443864,-0.00013447458,-303.0
8,219,0,-1.0,0,-0.34680116,-0.0024147443,-303.0
8,220,0,-1.0,0,-0.35148057,-0.004679425,-303.0
8,221,0,-1.0,0,-0.3583943,-0.006913708,-303.0
8,222,0,-1.0,0,-0.3674969,-0.009102637,-303.0
8,223,0,-1.0,0,-0.378728,-0.011231074,-303.0
8,224,0,-1.0,0,-0.3920117,-0.013283721,-303.0
8,225,0,-1.0,0,-0.4072569,-0.015245191,-303.0
8,226,0,-1.0,0,-0.42435706,-0.017100146,-303.0
8,227,0,-1.0,0,-0.44319057,-0.018833512,-303.0
8,228,0,-1.0,0,-0.46362132,-0.020430742,-303.0
8,229,0,-1.0,0,-0.48549944,-0.02187815,-303.0
8,230,0,-1.0,0,-0.5086627,-0.023163272,-303.0
8,231,0,-1.0,0,-0.532938,-0.024275256,-303.0
8,232,0,-1.0,0,-0.5581432,-0.025205221,-303.0
8,233,0,-1.0,0,-0.5840898,-0.0259466,-303.0
8,234,0,-1.0,0,-0.6105852,-0.026495405,-303.0
8,235,0,-1.0,0,-0.6374356,-0.026850386,-303.0
8,236,0,-1.0,0,-0.6644487,-0.027013108,-303.0
8,237,0,-1.0,0,-0.6914366,-0.02698789,-303.0
8,238,0,-1.0,0,-0.7182182,-0.026781626,-303.0
8,239,0,-1.0,0,-0.74462175,-0.026403507,-303.0
8,240,0,-1.0,0,-0.7704864,-0.025864663,-303.0
8,241,0,-1.0,0,-0.79566413,-0.02517772,-303.0
8,242,0,-1.0,0,-0.82002044,-0.024356356,-303.0
8,243,0,-1.0,0,-0.8434353,-0.023414833,-303.0
8,244,0,-1.0,0,-0.8658028,-0.022367558,-303.0
8,245,0,-1.0,0,-0.88703156,-0.021228682,-303.0
8,246,0,-1.0,0,-0.9070433,-0.02001177,-303.0
8,247,0,-1.0,0,-0.92577285,-0.01872952,-303.0
8,248,0,-1.0,0,-0.9431664,-0.017393563,-303.0
8,249,0,-1.0,0,-0.9591807,-0.016014332,-303.0
8,250,0,-1.0,0,-0.9737817,-0.014600979,-303.0
8,251,0,-1.0,0,-0.98694307,-0.0131613705,-303.0
8,252,0,-1.0,0,-0.9986452,-0.0117021045,-303.0
8,253,0,-1.0,0,-1.0088737,-0.010228577,-303.0
8,254,0,-1.0,0,-1.0176188,-0.008745082,-303.0
8,255,0,-1.0,0,-1.0248737,-0.007254918,-303.0
8,256,0,-1.0,0,-1.0306343,-0.0057605226,-303.0
8,257,0,-1.0,0,-1.0348979,-0.0042636083,-303.0
8,258,2,-1.0,0,-1.0356632,-0.00076531013,-303.0
8,259,2,-1.0,0,-1.03293,0.0027331933,-303.0
8,260,2,-1.0,0,-1.0266991,0.006230904,-303.0
8,261,0,-1.0,0,-1.0189729,0.007726178,-303.0
8,262,2,-1.0,0,-1.0077558,0.011217222,-303.0
8,263,1,-1.0,0,-0.994056,0.01369974,-303.0
8,264,2,-1.0,0,-0.97688794,0.017168038,-303.0
8,265,2,-1.0,0,-0.9562753,0.02061263,-303.0
8,266,2,-1.0,0,-0.9322551,0.024020202,-303.0
8,267,2,-1.0,0,-0.9048821,0.027373036,-303.0
8,268,2,-1.0,0,-0.8742334,0.030648623,-303.0
8,269,2,-1.0,0,-0.84041387,0.033819545,-303.0
8,270,2,-1.0,0,-0.80356014,0.03685373,-303.0
8,271,2,-1.0,0,-0.763845,0.039715145,-303.0
8,272,0,-1.0,0,-0.72348,0.040364996,-303.0
8,273,2,-1.0,0,-0.6807041,0.042775866,-303.0
8,274,2,-1.0,0,-0.63579315,0.044911016,-303.0
8,275,2,-1.0,0,-0.58905643,0.046736676,-303.0
8,276,2,-1.0,0,-0.540832,0.048224457,-303.0
8,277,2,-1.0,0,-0.49147835,0.049353648,-303.0
8,278,2,-1.0,0,-0.4413652,0.05011312,-303.0
8,279,2,-1.0,0,-0.3908626,0.050502606,-303.0
8,280,1,-1.0,0,-0.34132943,0.049533185,-303.0
8,281,2,-1.0,0,-0.29209617,0.049233276,-303.0
8,282,2,-1.0,0,-0.2434629,0.04863326,-303.0
8,283,2,-1.0,0,-0.19569193,0.04777097,-303.0
8,284,2,-1.0,0,-0.14900237,0.046689562,-303.0
8,285,2,-1.0,0,-0.10356717,0.045435198,-303.0
8,286,2,-1.0,0,-0.05951227,0.0440549,-303.0
8,287,2,-1.0,0,-0.016917631,0.042594638,-303.0
8,288,2,-1.0,0,0.024180226,0.041097857,-303.0
8,289,2,-1.0,0,0.06378466,0.039604433,-303.0
8,290,2,-1.0,0,0.10193472,0.038150065,-303.0
8,291,2,-1.0,0,0.13870077,0.036766052,-303.0
8,292,2,-1.0,0,0.17418015,0.03547937,-303.0
8,293,2,-1.0,0,0.20849313,0.034312986,-303.0
8,294,2,-1.0,0,0.24177942,0.03328628,-303.0
8,295,2,-1.0,0,0.27419502,0.032415595,-303.0
8,296,2,-1.0,0,0.30590978,0.03171477,-303.0
8,297,2,-1.0,0,0.33710548,0.031195708,-303.0
8,298,2,-1.0,0,0.36797434,0.030868845,-303.0
8,299,2,-1.0,0,0.39871794,0.030743603,-303.0
8,300,2,-1.0,0,0.42954668,0.030828753,-303.0
8,301,2,-1.0,0,0.46067938,0.031132685,-303.0
8,302,2,-1.0,0,0.49234295,0.031663585,-303.0
8,303,2,-1.0,1,0.52477247,0.032429513,-303.0
9,1,0,-1.0,0,-0.5009645,-0.0011784435,-152.0
9,2,0,-1.0,0,-0.5033126,-0.0023480703,-152.0
9,3,0,-1.0,0,-0.5068127,-0.0035001228,-152.0
9,4,0,-1.0,0,-0.51143867,-0.0046259654,-152.0
9,5,0,-1.0,0,-0.5171558,-0.005717146,-152.0
9,6,0,-1.0,0,-0.52392125,-0.0067654653,-152.0
9,7,0,-1.0,0,-0.53168434,-0.007763047,-152.0
9,8,0,-1.0,0,-0.54038674,-0.008702411,-152.0
9,9,0,-1.0,0,-0.5499633,-0.009576554,-152.0
9,10,0,-1.0,0,-0.5603423,-0.010379027,-152.0
9,11,0,-1.0,0,-0.5714463,-0.011104008,-152.0
9,12,0,-1.0,0,-0.5831927,-0.011746383,-152.0
9,13,0,-1.0,0,-0.5954945,-0.012301805,-152.0
9,14,0,-1.0,0,-0.6082613,-0.012766759,-152.0
9,15,0,-1.0,0,-0.6213999,-0.013138595,-152.0
9,16,0,-1.0,0,-0.6348154,-0.013415566,-152.0
9,17,0,-1.0,0,-0.6484122,-0.013596831,-152.0
9,18,0,-1.0,0,-0.6620947,-0.013682452,-152.0
9,19,0,-1.0,0,-0.6757681,-0.013673361,-152.0
9,20,0,-1.0,0,-0.6893394,-0.01357132,-152.0
9,21,0,-1.0,0,-0.70271826,-0.013378857,-152.0
9,22,0,-1.0,0,-0.71581745,-0.013099185,-152.0
9,23,0,-1.0,0,-0.72855353,-0.012736126,-152.0
9,24,0,-1.0,0,-0.7408476,-0.0122940065,-152.0
9,25,2,-1.0,0,-0.75062513,-0.009777567,-152.0
9,26,0,-1.0,0,-0.7598286,-0.009203488,-152.0
9,27,0,-1.0,0,-0.768405,-0.008576389,-152.0
9,28,0,-1.0,0,-0.77630603,-0.007901,-152.0
9,29,0,-1.0,0,-0.7834881,-0.007182103,-152.0
9,30,0,-1.0,0,-0.7899126,-0.006424495,-152.0
9,31,0,-1.0,0,-0.7955456,-0.005632949,-152.0
9,32,0,-1.0,0,-0.80035776,-0.004812195,-152.0
9,33,0,-1.0,0,-0.8043246,-0.0039668996,-152.0
9,34,0,-1.0,0,-0.80742633,-0.0031016623,-152.0
9,35,0,-1.0,0,-0.8096473,-0.0022210171,-152.0
9,36,1,-1.0,0,-0.80997676,-0.00032943866,-152.0
9,37,0,-1.0,0,-0.809413,0.00056375447,-152.0
9,38,0,-1.0,0,-0.80795884,0.0014541835,-152.0
9,39,0,-1.0,0,-0.8056214,0.0023374576,-152.0
9,40,2,-1.0,0,-0.80041224,0.0052091563,-152.0
9,41,0,-1.0,0,-0.7943575,0.0060547274,-152.0
9,42,0,-1.0,0,-0.7874881,0.006869364,-152.0
9,43,0,-1.0,0,-0.77983993,0.00764818,-152.0
9,44,0,-1.0,0,-0.77145374,0.008386225,-152.0
9,45,0,-1.0,0,-0.7623752,0.009078516,-152.0
9,46,0,-1.0,0,-0.75265515,0.0097200675,-152.0
9,47,0,-1.0,0,-0.7423492,0.010305946,-152.0
9,48,2,-1.0,0,-0.7295179,0.012831323,-152.0
9,49,0,-1.0,0,-0.7162385,0.013279344,-152.0
9,50,2,-1.0,0,-0.7005935,0.01564505,-152.0
9,51,0,-1.0,0,-0.6846825,0.015911005,-152.0
9,52,2,-1.0,0,-0.6666098,0.018072655,-152.0
9,53,2,-1.0,0,-0.6464972,0.020112636,-152.0
9,54,2,-1.0,0,-0.6244835,0.022013633,-152.0
9,55,0,-1.0,0,-0.6027248,0.021758769,-152.0
9,56,2,-1.0,0,-0.5793781,0.023346657,-152.0
9,57,2,-1.0,0,-0.5546151,0.024763051,-152.0
9,58,2,-1.0,0,-0.5286197,0.025995338,-152.0
9,59,2,-1.0,0,-0.50158674,0.027032994,-152.0
9,60,0,-1.0,0,-0.4757187,0.025868025,-152.0
9,61,2,-1.0,0,-0.44920856,0.026510157,-152.0
9,62,2,-1.0,0,-0.4222517,0.02695685,-152.0
9,63,2,-1.0,0,-0.39504328,0.027208405,-152.0
9,64,2,-1.0,0,-0.36777532,0.027267963,-152.0
9,65,2,-1.0,0,-0.34063396,0.027141389,-152.0
9,66,2,-1.0,0,-0.3137969,0.026837027,-152.0
9,67,2,-1.0,0,-0.28743154,0.026365366,-152.0
9,68,2,-1.0,0,-0.2616929,0.025738625,-152.0
9,69,2,-1.0,0,-0.23672263,0.024970293,-152.0
9,70,0,-1.0,0,-0.21464796,0.022074662,-152.0
9,71,2,-1.0,0,-0.19357264,0.021075327,-152.0
9,72,2,-1.0,0,-0.17358749,0.019985154,-152.0
9,73,2,-1.0,0,-0.15477094,0.018816553,-152.0
9,74,0,-1.0,0,-0.1391897,0.01558123,-152.0
9,75,2,-1.0,0,-0.12489367,0.014296036,-152.0
9,76,1,-1.0,0,-0.112924196,0.011969475,-152.0
9,77,0,-1.0,0,-0.10431263,0.008611567,-152.0
9,78,0,-1.0,0,-0.099079646,0.005232984,-152.0
9,79,2,-1.0,0,-0.09523703,0.003842612,-152.0
9,80,0,-1.0,0,-0.094793074,0.00044395836,-152.0
9,81,0,-1.0,0,-0.097748704,-0.0029556316,-152.0
9,82,1,-1.0,0,-0.10309761,-0.0053489082,-152.0
9,83,0,-1.0,0,-0.111827895,-0.008730281,-152.0
9,84,0,-1.0,0,-0.1239188,-0.012090908,-152.0
9,85,0,-1.0,0,-0.13933894,-0.015420136,-152.0
9,86,0,-1.0,0,-0.15804382,-0.018704874,-152.0
9,87,0,-1.0,0,-0.17997292,-0.021929098,-152.0
9,88,0,-1.0,0,-0.20504639,-0.025073476,-152.0
9,89,0,-1.0,0,-0.2331616,-0.028115207,-152.0
9,90,0,-1.0,0,-0.26418975,-0.031028144,-152.0
9,91,0,-1.0,0,-0.29797292,-0.033783186,-152.0
9,92,0,-1.0,0,-0.334322,-0.03634909,-152.0
9,93,0,-1.0,0,-0.3730156,-0.038693603,-152.0
9,94,0,-1.0,0,-0.41380057,-0.040784955,-152.0
9,95,0,-1.0,0,-0.4563942,-0.04259363,-152.0
9,96,0,-1.0,0,-0.50048846,-0.044094257,-152.0
9,97,0,-1.0,0,-0.5457559,-0.045267444,-152.0
9,98,0,-1.0,0,-0.5918573,-0.046101388,-152.0
9,99,0,-1.0,0,-0.6384503,-0.046593018,-152.0
9,100,0,-1.0,0,-0.6851989,-0.046748575,-152.0
9,101,0,-1.0,0,-0.7317824,-0.046583496,-152.0
9,102,0,-1.0,0,-0.77790403,-0.046121664,-152.0
9,103,0,-1.0,0,-0.82329816,-0.045394085,-152.0
9,104,0,-1.0,0,-0.8677353,-0.04443717,-152.0
9,105,0,-1.0,0,-0.9110261,-0.043290827,-152.0
9,106,0,-1.0,0,-0.95302266,-0.041996546,-152.0
9,107,0,-1.0,0,-0.9936183,-0.04059566,-152.0
9,108,0,-1.0,0,-1.0327462,-0.039127886,-152.0
9,109,0,-1.0,0,-1.0703765,-0.037630234,-152.0
9,110,0,-1.0,0,-1.1065128,-0.036136277,-152.0
9,111,0,-1.0,0,-1.1411885,-0.034675755,-152.0
9,112,0,-1.0,0,-1.1744629,-0.033274483,-152.0
9,113,0,-1.0,0,-1.2,0.0,-152.0
9,114,2,-1.0,0,-1.1967582,0.003241896,-152.0
9,115,2,-1.0,0,-1.1902636,0.0064944453,-152.0
9,116,2,-1.0,0,-1.180496,0.009767694,-152.0
